score,score_dealer,hard,decision,earn,earn_if_stand,earn_if_double,earn_if_hit,should_split
20,11,TRUE,stand,0.105197120007505,0.105197120007505,-1.75271465090645,-0.876357325453224,FALSE
20,10,TRUE,stand,0.436741686281078,0.436741686281078,-1.70908962684133,-0.854544813420665,FALSE
20,9,TRUE,stand,0.759325450305282,0.759325450305282,-1.70116370369502,-0.850581851847512,FALSE
20,8,TRUE,stand,0.793191749283466,0.793191749283466,-1.70297890335009,-0.851489451675046,FALSE
20,7,TRUE,stand,0.773225870786846,0.773225870786846,-1.70001994392238,-0.850009971961191,TRUE
20,6,TRUE,stand,0.676074578802446,0.676074578802446,-1.70245484668876,-0.851227423344379,TRUE
20,5,TRUE,stand,0.669858318906123,0.669858318906123,-1.7035414384812,-0.851770719240599,TRUE
20,4,TRUE,stand,0.654962815482813,0.654962815482813,-1.70802834221467,-0.854014171107337,TRUE
20,3,TRUE,stand,0.647613600550932,0.647613600550932,-1.70121275080831,-0.850606375404153,TRUE
20,2,TRUE,stand,0.634816247582205,0.634816247582205,-1.71124787527109,-0.855623937635543,TRUE
19,11,TRUE,stand,-0.180138082687923,-0.180138082687923,-1.59263990169289,-0.794313129310158,
19,10,TRUE,stand,-0.0168778238671339,-0.0168778238671339,-1.48785561112206,-0.744246142166867,
19,9,TRUE,stand,0.283288926436184,0.283288926436184,-1.4287106836496,-0.714795825378625,
19,8,TRUE,stand,0.598802395209581,0.598802395209581,-1.42617989826798,-0.713894647739683,
